subjID,age,dob,dot,gender,language,condition,trial_type,trial_index,stimulus,pointvals_firsthalf,button_pressed,earnedThis,earnedCumulative,posttest,responses,time_elapsed
I037,NA,NA,NA,NA,NA,static,html-button-response,118,NA,3261,3,NA,NA,NA,NA,298447
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,119,sound/1star.wav,3261,NA,1,175,NA,NA,299952
I037,NA,NA,NA,NA,NA,static,html-button-response,120,NA,3261,0,NA,NA,NA,NA,301406
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,121,sound/3star.wav,3261,NA,3,178,NA,NA,302911
I037,NA,NA,NA,NA,NA,static,html-button-response,122,NA,3261,1,NA,NA,NA,NA,304433
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,123,sound/2star.wav,3261,NA,2,180,NA,NA,305937
I037,NA,NA,NA,NA,NA,static,html-button-response,0,NA,3261,0,NA,NA,NA,NA,40948
I037,NA,NA,NA,NA,NA,static,animation,1,NA,3261,NA,NA,NA,NA,[],52952
I037,NA,NA,NA,NA,NA,static,html-button-response,2,<img src='img/screen1d.png'></img>,3261,0,NA,NA,NA,NA,56033
I037,NA,NA,NA,NA,NA,static,animation,3,NA,3261,NA,NA,NA,NA,[],76841
I037,NA,NA,NA,NA,NA,static,html-button-response,4,<img src='img/screen5e.jpg'></img>,3261,0,NA,NA,NA,NA,84007
I037,NA,NA,NA,NA,NA,static,html-button-response,5,<p align='center'></p>,3261,0,NA,NA,NA,NA,94310
I037,NA,NA,NA,NA,NA,static,html-button-response,6,NA,3261,2,NA,NA,NA,NA,97305
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,7,sound/6star.wav,3261,NA,6,6,NA,NA,98815
I037,NA,NA,NA,NA,NA,static,html-button-response,8,NA,3261,0,NA,NA,NA,NA,101804
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,9,sound/3star.wav,3261,NA,3,9,NA,NA,103314
I037,NA,NA,NA,NA,NA,static,html-button-response,10,NA,3261,3,NA,NA,NA,NA,106217
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,11,sound/1star.wav,3261,NA,1,10,NA,NA,107723
I037,NA,NA,NA,NA,NA,static,html-button-response,12,NA,3261,1,NA,NA,NA,NA,109801
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,97,sound/3star.wav,3261,NA,3,137,NA,NA,259326
I037,NA,NA,NA,NA,NA,static,html-button-response,98,NA,3261,2,NA,NA,NA,NA,260725
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,99,sound/6star.wav,3261,NA,6,143,NA,NA,262227
I037,NA,NA,NA,NA,NA,static,html-button-response,100,NA,3261,3,NA,NA,NA,NA,264021
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,101,sound/1star.wav,3261,NA,1,144,NA,NA,265525
I037,NA,NA,NA,NA,NA,static,html-button-response,102,NA,3261,1,NA,NA,NA,NA,266747
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,103,sound/2star.wav,3261,NA,2,146,NA,NA,268249
I037,NA,NA,NA,NA,NA,static,html-button-response,104,NA,3261,2,NA,NA,NA,NA,269414
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,105,sound/6star.wav,3261,NA,6,152,NA,NA,270918
I037,NA,NA,NA,NA,NA,static,html-button-response,106,NA,3261,0,NA,NA,NA,NA,272576
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,107,sound/3star.wav,3261,NA,3,155,NA,NA,274081
I037,NA,NA,NA,NA,NA,static,html-button-response,108,NA,3261,1,NA,NA,NA,NA,275990
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,109,sound/2star.wav,3261,NA,2,157,NA,NA,277495
I037,NA,NA,NA,NA,NA,static,html-button-response,110,NA,3261,2,NA,NA,NA,NA,279803
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,111,sound/6star.wav,3261,NA,6,163,NA,NA,281315
I037,NA,NA,NA,NA,NA,static,html-button-response,112,NA,3261,2,NA,NA,NA,NA,290083
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,113,sound/6star.wav,3261,NA,6,169,NA,NA,291587
I037,NA,NA,NA,NA,NA,static,html-button-response,114,NA,3261,0,NA,NA,NA,NA,292826
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,115,sound/3star.wav,3261,NA,3,172,NA,NA,294336
I037,NA,NA,NA,NA,NA,static,html-button-response,116,NA,3261,1,NA,NA,NA,NA,295511
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,117,sound/2star.wav,3261,NA,2,174,NA,NA,297016
I037,NA,NA,NA,NA,NA,static,html-button-response,36,NA,3261,2,NA,NA,NA,NA,153435
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,37,sound/6star.wav,3261,NA,6,48,NA,NA,154938
I037,NA,NA,NA,NA,NA,static,html-button-response,38,NA,3261,3,NA,NA,NA,NA,157918
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,39,sound/1star.wav,3261,NA,1,49,NA,NA,159422
I037,NA,NA,NA,NA,NA,static,html-button-response,40,NA,3261,1,NA,NA,NA,NA,160614
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,41,sound/2star.wav,3261,NA,2,51,NA,NA,162118
I037,NA,NA,NA,NA,NA,static,html-button-response,42,NA,3261,0,NA,NA,NA,NA,164961
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,43,sound/3star.wav,3261,NA,3,54,NA,NA,166468
I037,NA,NA,NA,NA,NA,static,html-button-response,44,NA,3261,2,NA,NA,NA,NA,168166
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,45,sound/6star.wav,3261,NA,6,60,NA,NA,169673
I037,NA,NA,NA,NA,NA,static,html-button-response,46,NA,3261,1,NA,NA,NA,NA,171721
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,47,sound/2star.wav,3261,NA,2,62,NA,NA,173228
I037,NA,NA,NA,NA,NA,static,html-button-response,48,NA,3261,3,NA,NA,NA,NA,174651
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,49,sound/1star.wav,3261,NA,1,63,NA,NA,176155
I037,NA,NA,NA,NA,NA,static,html-button-response,50,NA,3261,2,NA,NA,NA,NA,177876
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,51,sound/6star.wav,3261,NA,6,69,NA,NA,179381
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,23,sound/3star.wav,3261,NA,3,27,NA,NA,130914
I037,NA,NA,NA,NA,NA,static,html-button-response,24,NA,3261,2,NA,NA,NA,NA,133624
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,25,sound/6star.wav,3261,NA,6,33,NA,NA,135127
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,13,sound/2star.wav,3261,NA,2,12,NA,NA,111317
I037,NA,NA,NA,NA,NA,static,html-button-response,14,NA,3261,2,NA,NA,NA,NA,115284
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,15,sound/6star.wav,3261,NA,6,18,NA,NA,116788
I037,NA,NA,NA,NA,NA,static,html-button-response,16,NA,3261,1,NA,NA,NA,NA,118942
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,17,sound/2star.wav,3261,NA,2,20,NA,NA,120449
I037,NA,NA,NA,NA,NA,static,html-button-response,18,NA,3261,0,NA,NA,NA,NA,122610
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,19,sound/3star.wav,3261,NA,3,23,NA,NA,124117
I037,NA,NA,NA,NA,NA,static,html-button-response,20,NA,3261,3,NA,NA,NA,NA,125883
I037,NA,NA,NA,NA,NA,static,audio-keyboard-response,21,sound/1star.wav,3261,NA,1,24,NA,NA,127393
I037,NA,NA,NA,NA,NA,static,html-button-response,22,NA,3261,0,NA,NA,NA,NA,129409
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,41,sound/6star.wav,6231,NA,6,63,NA,NA,140048
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,42,NA,6231,1,NA,NA,NA,NA,141582
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,43,sound/2star.wav,6231,NA,2,65,NA,NA,143085
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,96,NA,6231,1,NA,NA,NA,NA,230169
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,97,sound/2star.wav,6231,NA,2,165,NA,NA,231681
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,98,NA,6231,2,NA,NA,NA,NA,232670
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,99,sound/3star.wav,6231,NA,3,168,NA,NA,234173
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,100,NA,6231,0,NA,NA,NA,NA,235406
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,101,sound/6star.wav,6231,NA,6,174,NA,NA,236912
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,102,NA,6231,3,NA,NA,NA,NA,238363
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,103,sound/8star.wav,6231,NA,8,182,NA,NA,239866
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,25,sound/6star.wav,6231,NA,6,36,NA,NA,112233
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,26,NA,6231,3,NA,NA,NA,NA,114235
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,27,sound/1star.wav,6231,NA,1,37,NA,NA,115738
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,28,NA,6231,1,NA,NA,NA,NA,117460
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,29,sound/2star.wav,6231,NA,2,39,NA,NA,118964
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,30,NA,6231,0,NA,NA,NA,NA,122633
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,31,sound/6star.wav,6231,NA,6,45,NA,NA,124135
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,32,NA,6231,2,NA,NA,NA,NA,125578
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,33,sound/3star.wav,6231,NA,3,48,NA,NA,127082
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,34,NA,6231,1,NA,NA,NA,NA,128726
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,35,sound/2star.wav,6231,NA,2,50,NA,NA,130233
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,36,NA,6231,3,NA,NA,NA,NA,131611
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,37,sound/1star.wav,6231,NA,1,51,NA,NA,133127
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,38,NA,6231,0,NA,NA,NA,NA,134314
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,39,sound/6star.wav,6231,NA,6,57,NA,NA,135818
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,40,NA,6231,0,NA,NA,NA,NA,138545
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,0,NA,6231,0,NA,NA,NA,NA,16519
I038,NA,NA,NA,NA,NA,dynamic,animation,1,NA,6231,NA,NA,NA,NA,[],28532
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,2,<img src='img/screen1d.png'></img>,6231,0,NA,NA,NA,NA,31423
I038,NA,NA,NA,NA,NA,dynamic,animation,3,NA,6231,NA,NA,NA,NA,[],52230
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,4,<img src='img/screen5e.jpg'></img>,6231,0,NA,NA,NA,NA,57739
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,5,<p align='center'></p>,6231,0,NA,NA,NA,NA,73064
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,6,NA,6231,0,NA,NA,NA,NA,75625
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,7,sound/6star.wav,6231,NA,6,6,NA,NA,77135
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,8,NA,6231,3,NA,NA,NA,NA,79741
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,9,sound/1star.wav,6231,NA,1,7,NA,NA,81251
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,10,NA,6231,1,NA,NA,NA,NA,83475
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,11,sound/2star.wav,6231,NA,2,9,NA,NA,84979
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,12,NA,6231,2,NA,NA,NA,NA,86754
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,13,sound/3star.wav,6231,NA,3,12,NA,NA,88259
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,14,NA,6231,0,NA,NA,NA,NA,91559
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,15,sound/6star.wav,6231,NA,6,18,NA,NA,93063
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,16,NA,6231,3,NA,NA,NA,NA,95220
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,17,sound/1star.wav,6231,NA,1,19,NA,NA,96724
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,18,NA,6231,0,NA,NA,NA,NA,100584
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,19,sound/6star.wav,6231,NA,6,25,NA,NA,102090
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,20,NA,6231,2,NA,NA,NA,NA,104058
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,21,sound/3star.wav,6231,NA,3,28,NA,NA,105565
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,22,NA,6231,1,NA,NA,NA,NA,107324
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,23,sound/2star.wav,6231,NA,2,30,NA,NA,108828
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,24,NA,6231,0,NA,NA,NA,NA,110726
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,145,sound/2star.wav,6231,NA,2,279,NA,NA,313326
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,146,NA,6231,0,NA,NA,NA,NA,320869
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,147,sound/6star.wav,6231,NA,6,285,NA,NA,322373
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,148,NA,6231,3,NA,NA,NA,NA,323527
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,149,sound/8star.wav,6231,NA,8,293,NA,NA,325031
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,150,NA,6231,1,NA,NA,NA,NA,326066
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,151,sound/2star.wav,6231,NA,2,295,NA,NA,327570
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,152,NA,6231,2,NA,NA,NA,NA,328298
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,153,sound/3star.wav,6231,NA,3,298,NA,NA,329802
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,154,NA,6231,0,NA,NA,NA,NA,331439
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,155,sound/6star.wav,6231,NA,6,304,NA,NA,332942
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,156,NA,6231,1,NA,NA,NA,NA,334178
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,157,sound/2star.wav,6231,NA,2,306,NA,NA,335680
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,158,NA,6231,2,NA,NA,NA,NA,336906
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,159,sound/3star.wav,6231,NA,3,309,NA,NA,338411
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,160,NA,6231,3,NA,NA,NA,NA,339399
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,161,sound/8star.wav,6231,NA,8,317,NA,NA,340903
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,162,NA,6231,0,NA,NA,NA,NA,341950
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,163,sound/6star.wav,6231,NA,6,323,NA,NA,343453
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,164,NA,6231,1,NA,NA,NA,NA,344737
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,44,NA,6231,2,NA,NA,NA,NA,144216
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,45,sound/3star.wav,6231,NA,3,68,NA,NA,145720
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,46,NA,6231,0,NA,NA,NA,NA,148365
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,47,sound/6star.wav,6231,NA,6,74,NA,NA,149871
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,48,NA,6231,3,NA,NA,NA,NA,151499
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,49,sound/1star.wav,6231,NA,1,75,NA,NA,153002
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,50,NA,6231,0,NA,NA,NA,NA,154358
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,51,sound/6star.wav,6231,NA,6,81,NA,NA,155862
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,52,NA,6231,1,NA,NA,NA,NA,157474
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,53,sound/2star.wav,6231,NA,2,83,NA,NA,158978
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,54,NA,6231,2,NA,NA,NA,NA,160993
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,55,sound/3star.wav,6231,NA,3,86,NA,NA,162496
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,56,NA,6231,0,NA,NA,NA,NA,163907
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,57,sound/6star.wav,6231,NA,6,92,NA,NA,165412
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,58,NA,6231,3,NA,NA,NA,NA,176555
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,59,sound/1star.wav,6231,NA,1,93,NA,NA,178058
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,60,NA,6231,0,NA,NA,NA,NA,179105
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,61,sound/6star.wav,6231,NA,6,99,NA,NA,180610
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,62,NA,6231,1,NA,NA,NA,NA,182244
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,63,sound/2star.wav,6231,NA,2,101,NA,NA,183746
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,64,NA,6231,2,NA,NA,NA,NA,184804
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,65,sound/3star.wav,6231,NA,3,104,NA,NA,186322
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,66,NA,6231,0,NA,NA,NA,NA,187505
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,67,sound/6star.wav,6231,NA,6,110,NA,NA,189008
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,68,NA,6231,3,NA,NA,NA,NA,190470
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,69,sound/1star.wav,6231,NA,1,111,NA,NA,191972
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,70,NA,6231,1,NA,NA,NA,NA,192948
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,71,sound/2star.wav,6231,NA,2,113,NA,NA,194450
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,72,NA,6231,2,NA,NA,NA,NA,195702
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,73,sound/3star.wav,6231,NA,3,116,NA,NA,197206
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,74,NA,6231,0,NA,NA,NA,NA,198502
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,75,sound/6star.wav,6231,NA,6,122,NA,NA,200007
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,76,NA,6231,1,NA,NA,NA,NA,202032
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,77,sound/2star.wav,6231,NA,2,124,NA,NA,203534
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,78,NA,6231,2,NA,NA,NA,NA,204730
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,79,sound/3star.wav,6231,NA,3,127,NA,NA,206236
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,80,NA,6231,3,NA,NA,NA,NA,207282
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,81,sound/1star.wav,6231,NA,1,128,NA,NA,208786
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,82,NA,6231,1,NA,NA,NA,NA,210123
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,83,sound/2star.wav,6231,NA,2,130,NA,NA,211625
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,84,NA,6231,0,NA,NA,NA,NA,212869
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,85,sound/6star.wav,6231,NA,6,136,NA,NA,214373
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,86,NA,6231,3,NA,NA,NA,NA,215679
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,87,sound/8star.wav,6231,NA,8,144,NA,NA,217182
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,88,NA,6231,1,NA,NA,NA,NA,219134
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,89,sound/2star.wav,6231,NA,2,146,NA,NA,220637
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,90,NA,6231,2,NA,NA,NA,NA,221656
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,91,sound/3star.wav,6231,NA,3,149,NA,NA,223159
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,92,NA,6231,0,NA,NA,NA,NA,224522
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,93,sound/6star.wav,6231,NA,6,155,NA,NA,226024
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,94,NA,6231,3,NA,NA,NA,NA,227149
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,95,sound/8star.wav,6231,NA,8,163,NA,NA,228652
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,136,NA,6231,2,NA,NA,NA,NA,296699
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,137,sound/3star.wav,6231,NA,3,261,NA,NA,298203
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,138,NA,6231,1,NA,NA,NA,NA,299551
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,139,sound/2star.wav,6231,NA,2,263,NA,NA,301054
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,140,NA,6231,0,NA,NA,NA,NA,304813
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,141,sound/6star.wav,6231,NA,6,269,NA,NA,306321
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,142,NA,6231,3,NA,NA,NA,NA,307785
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,143,sound/8star.wav,6231,NA,8,277,NA,NA,309289
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,104,NA,6231,2,NA,NA,NA,NA,242506
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,105,sound/3star.wav,6231,NA,3,185,NA,NA,244009
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,106,NA,6231,1,NA,NA,NA,NA,246716
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,107,sound/2star.wav,6231,NA,2,187,NA,NA,248219
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,108,NA,6231,3,NA,NA,NA,NA,257333
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,109,sound/8star.wav,6231,NA,8,195,NA,NA,258835
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,110,NA,6231,1,NA,NA,NA,NA,260299
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,111,sound/2star.wav,6231,NA,2,197,NA,NA,261802
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,112,NA,6231,0,NA,NA,NA,NA,263317
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,113,sound/6star.wav,6231,NA,6,203,NA,NA,264820
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,114,NA,6231,2,NA,NA,NA,NA,266038
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,115,sound/3star.wav,6231,NA,3,206,NA,NA,267545
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,116,NA,6231,3,NA,NA,NA,NA,268851
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,117,sound/8star.wav,6231,NA,8,214,NA,NA,270354
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,118,NA,6231,0,NA,NA,NA,NA,271820
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,119,sound/6star.wav,6231,NA,6,220,NA,NA,273337
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,120,NA,6231,1,NA,NA,NA,NA,274554
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,121,sound/2star.wav,6231,NA,2,222,NA,NA,276056
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,122,NA,6231,2,NA,NA,NA,NA,277036
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,123,sound/3star.wav,6231,NA,3,225,NA,NA,278539
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,124,NA,6231,0,NA,NA,NA,NA,279785
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,125,sound/6star.wav,6231,NA,6,231,NA,NA,281304
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,126,NA,6231,3,NA,NA,NA,NA,282465
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,127,sound/8star.wav,6231,NA,8,239,NA,NA,283968
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,128,NA,6231,2,NA,NA,NA,NA,285192
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,129,sound/3star.wav,6231,NA,3,242,NA,NA,286696
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,130,NA,6231,0,NA,NA,NA,NA,287893
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,131,sound/6star.wav,6231,NA,6,248,NA,NA,289396
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,132,NA,6231,1,NA,NA,NA,NA,291407
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,133,sound/2star.wav,6231,NA,2,250,NA,NA,292909
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,134,NA,6231,3,NA,NA,NA,NA,294004
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,135,sound/8star.wav,6231,NA,8,258,NA,NA,295510
I038,NA,NA,NA,NA,NA,dynamic,audio-button-response,166,sound/celebration.wav,6231,0,NA,NA,NA,NA,357549
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,167,"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",6231,2,NA,NA,incorrect,NA,366824
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,168,"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",6231,1,NA,NA,correct,NA,373381
I038,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,165,sound/2star.wav,6231,NA,2,325,NA,NA,346241
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,144,NA,6231,1,NA,NA,NA,NA,311823
I038,NA,NA,NA,NA,NA,dynamic,html-button-response,171,"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",6231,3,NA,NA,correct,NA,389147
